CN,Num Cu,Num Te,Mu1,Mu2,Mu3,Mu4,Mu5,Mu6,Mu7,Mu8,Mu9,Mu10,Mu11,Mu12,Mu13,Mu14,Mu15,Mu16,Mu17,Mu18,Mu19,Mu20,Mu21,Mu22,Mu23,Mu24,Mu25,Mu26,Mu27,Mu28,Mu29,Mu30,Mu31,Mu32,Mu33,Mu34,Mu35,Mu36,Mu37,Mu38,Mu39,Mu40,Mu41,Mu42,Mu43,Mu44,Mu45,Mu46,Mu47,Mu48,Mu49,Mu50,Mu51,Mu52,Mu53,Mu54,Mu55,Mu56,Mu57,Mu58,Mu59,Mu60,Mu61,Mu62,Mu63,Mu64,Mu65,Mu66,Mu67,Mu68,Mu69,Mu70,Mu71,Mu72,Mu73,Mu74,Mu75,Mu76,Mu77,Mu78,Mu79,Mu80,Mu81,Mu82,Mu83,Mu84,Mu85,Mu86,Mu87,Mu88,Mu89,Mu90,Mu91,Mu92,Mu93,Mu94,Mu95,Mu96,Mu97,Mu98,Mu99,Mu100
9.054465286646192,4.108930573292382,4.945534713353809,0.03042739891577575,0.032876160828176126,0.03523179997609594,0.037604515517710026,0.04010450661117779,0.042841972414663566,0.04592711208632469,0.04947012478433927,0.053581209666865325,0.058380694781987125,0.0640632563696457,0.07088114746285178,0.0792333544223216,0.08966597481703321,0.10302182782742214,0.12072724981539665,0.1450880918444478,0.1800749490723508,0.23194273039169638,0.3068709620536039,0.40208212677936145,0.5062380771532637,0.6093916310693844,0.7072064728218962,0.7951088263385959,0.8658142905702146,0.9148114120847105,0.9460686724189721,0.963942824413132,0.9695442450657074,0.9648164453373942,0.9553350240321516,0.947122860821076,0.9440242255854153,0.9473754002612718,0.9562922555072124,0.9677165272094307,0.9763220022142276,0.9761914584746061,0.9650833478846038,0.9464271881072518,0.9279317402026056,0.9163205114747905,0.9154816078846685,0.9257151008861904,0.9435393656003318,0.9620507341155097,0.9734467888427869,0.9785552082165891,0.9808681334049322,0.983431261495322,0.9865767446380691,0.9890595224526283,0.9899165710201507,0.9888156544610529,0.9864436848778272,0.9832529029324301,0.9792781055886769,0.973985471849345,0.966594099258602,0.9571868650220614,0.9463674661063675,0.9353350490419545,0.925389790697658,0.9171758666837627,0.9110325763849042,0.9068401703816479,0.9043369406590789,0.9033747987676765,0.9038615470469875,0.9058027032478304,0.9092526588987133,0.9142336636033795,0.9207374140218374,0.9286860200203844,0.9379075110500089,0.9481815801802356,0.9591823398808792,0.97055113169817,0.9818398786503146,0.9925698125947333,1.002253452750195,1.0103994570966783,1.0166390162319856,1.0209122907388066,1.0232328549552612,1.0238473681322788,1.023128199436487,1.0214356552749022,1.0191037706799446,1.0164463929007155,1.0136245747222432,1.0107186716634928,1.0078083049741333,1.0049730959038419,1.002292665702281,0.9998466356191353,0.9977146269040698,0.9959762608067658,0.9947111585768932
9.454116773833395,4.681175160750092,4.772941613083303,0.031262794817573464,0.033892580307967726,0.036403824434791926,0.03892100674371835,0.04156860678040269,0.0444711040905062,0.04775297821968219,0.05153870871360664,0.055952775117933826,0.06113108145411796,0.06729959880424455,0.07475468574152791,0.08395384471177193,0.09554222991213249,0.11056266670986659,0.1307103887901905,0.15881847319167225,0.19977325854356084,0.26121082921665517,0.35214870024202777,0.4635715532256513,0.576867795131864,0.6802547024845293,0.7696292876468795,0.840853434744847,0.8926855722206036,0.9256708231900115,0.9414138853727699,0.9434629283452098,0.936698380207368,0.9266948953973346,0.9190413656577718,0.9172540980289148,0.9220838043768719,0.9332797850653889,0.9466225575656124,0.9571468855227181,0.9586508424712683,0.9492714216855613,0.9328048700738155,0.9165698460489191,0.9071099270241885,0.9077872676055405,0.9190357219062142,0.9378674152192203,0.956227197854272,0.9680283585633702,0.972122919316147,0.9720485886924869,0.9707129961373915,0.9678470726307529,0.9643620221421301,0.9617998910473574,0.961118161158997,0.9622950340002935,0.9638087401186579,0.9641701125144349,0.9620553551434743,0.9570048564433244,0.9493081213131889,0.9400229535232743,0.9306142838241501,0.9219428567575453,0.914608118678864,0.9087820474999371,0.9044425956138789,0.9016116992187849,0.9003034194357056,0.9006281559216196,0.90273794780601,0.906694489945858,0.9124925439173959,0.9200162419855762,0.9290258982778571,0.9392033036640693,0.9501121251702902,0.961273867444143,0.9721468555182076,0.9821923151764531,0.990963256702772,0.9980816214274393,1.0033863843180244,1.0069379171862525,1.0088779808146067,1.0095295931637691,1.0092429124500406,1.0083258331860354,1.007053823908909,1.0056369901972735,1.0041586101972593,1.0026821147508271,1.0012314880312128,0.9998076851679154,0.9984112597469076,0.9970427653541611,0.9957027555756452,0.9943917839973322,0.9931104042051988,0.9918591697852126,0.9906386343233491
10.477761712586712,6.477761712586714,4.0,0.03042584236175843,0.0329870302077659,0.03542489145857855,0.037854985581794905,0.04039287204499743,0.043154110315774125,0.046254259861705324,0.04980888015039279,0.053933530649417874,0.05874892964936386,0.06444407522261839,0.07127113608969315,0.07962054625054296,0.0900292890542538,0.10334463762675983,0.12092642184597985,0.14502532271609964,0.17952104546383324,0.23067255067603404,0.3060229469887511,0.40280131021453847,0.5085556116193495,0.6139457888059261,0.7163688904530983,0.8072873655901545,0.8749223293186444,0.9173839194295309,0.942348156146673,0.9586615673274737,0.9702249928416249,0.9774493578989345,0.9807719289604248,0.9826212135376762,0.9872599434666796,0.9985017222840464,1.0135170050946671,1.0249249072621989,1.023538587207829,1.0048865744839857,0.9721924391378831,0.934841442658852,0.9031983471286924,0.8842458087557605,0.8793650466186075,0.8836603304231118,0.8919797322936076,0.900930412820087,0.9100854816323003,0.9196879533632929,0.9304776722520307,0.943268115820909,0.958308321306361,0.9750605243608694,0.9923694097769629,1.0086663412235115,1.0218807157721705,1.030141529232762,1.0319328498324987,1.0269043842916021,1.0159564614132797,1.0006794696907595,0.9832462992278556,0.9653220489011229,0.9482474050056566,0.9328417823019759,0.9195665664173467,0.9087223656199932,0.9005016131335326,0.8950619103082047,0.89253897332032,0.8929037593214798,0.8959799981834808,0.9014343503041624,0.9087207170234858,0.9172400030503244,0.9263012397738319,0.9352451631168917,0.9436016353398358,0.9509734569433068,0.9572128306477654,0.9623344226323449,0.9664319735021623,0.9697215484763662,0.9724287919038286,0.9747819547997945,0.9770096199743411,0.979270905867706,0.9816613054908179,0.9842701662602282,0.9871689060840398,0.9904211838575494,0.9940508538453562,0.9980492984736082,1.002406869646817,1.007113919269475,1.0121607992461181,1.0175378614812427,1.0232354578793557,1.0292439403449534,1.0355536607825766
9.80490084887185,5.804900848871851,4.0,0.030571261996668334,0.033067951559433525,0.0354632635327542,0.037869288282834423,0.040398116175862156,0.04316183757803085,0.04627254285552638,0.04984232237455613,0.05398326650130684,0.058816997261651446,0.06453941076201146,0.07140817311912687,0.07981310382014609,0.09030232898422,0.10374997882245897,0.12155328726726566,0.1460045293164182,0.18109446764144005,0.23318877666127097,0.30936416259030275,0.40569950248800124,0.5099732072709688,0.6136412459738337,0.7131494081035316,0.8008870789254942,0.8679281837815658,0.9125389466187849,0.9405863993812191,0.9590801267788884,0.9712311838190764,0.9777950480736863,0.9803456682763922,0.9820271851243925,0.9870070701020385,0.9986224870850766,1.0143910572272177,1.0271880179651822,1.0272069165367834,1.0096356423179667,0.9777193230717118,0.940956866727976,0.9097344411327338,0.8905232229085306,0.8847660529404365,0.8890918405280059,0.8984207256935153,0.9091414837745984,0.9200965270886028,0.9308999292004391,0.9418688996814049,0.9540975293131437,0.9681023890801554,0.9836638326608363,0.9998212875004023,1.0151464787949172,1.027728483266078,1.0358081096010407,1.0377583533275263,1.033107418611603,1.0224420721003968,1.0072880389457775,0.9897942585716706,0.9717036184932504,0.9544905238093682,0.938996084248597,0.9257024192322006,0.914853233035267,0.9065709381184771,0.9009901658448608,0.8982398801066901,0.8982721484892341,0.9009126241923342,0.9058297723629192,0.9125092838099647,0.9203882042459866,0.9288190153393551,0.9371943155452761,0.9450538710446306,0.952003870039844,0.9578939041360548,0.9627112130049797,0.9665465822905974,0.9696215041947904,0.9721624062137463,0.974399353359258,0.9765584787991649,0.9787930709997751,0.981202809225056,0.983878625183854,0.986887951320337,0.9902894246374919,0.9941000858284124,0.9983071449695453,1.0028968301572738,1.00785536948798,1.0131689910580683,1.0188239229639269,1.02480639330194,1.0311026301684763,1.037698861659952
10.20859323386233,6.208593233862329,4.0,0.030152108718941827,0.03260388872471062,0.034951816405395186,0.0373040919148723,0.03976891540700302,0.04245448703565395,0.04546900695468423,0.04892067531797376,0.05291769227938259,0.05757342603982378,0.06306901228186022,0.06964564626449843,0.07766806291352543,0.08763756680211524,0.10036238726904477,0.1171217431100876,0.1400048531471184,0.1726490535799467,0.22091356088783365,0.2913579068699701,0.38162486745332036,0.48011895319414044,0.5782440523557728,0.6749899713876417,0.7663288164536424,0.843978440075288,0.9002436822123967,0.9366176542618597,0.9599323208260258,0.9751094343349584,0.9839735732848514,0.9882034321778435,0.9902220465431533,0.9935400193663095,1.0021286560471325,1.016735029783414,1.031890786471247,1.0375492207345929,1.0258961083146452,0.9968858041260931,0.9584010567036113,0.9213213018947173,0.8941530923206407,0.8808526960813441,0.8801439232111874,0.887389549052757,0.8977457130927138,0.9084149610110998,0.9185719657828044,0.9286443865536138,0.93996001034489,0.9533109564457656,0.9688319743790232,0.9858872654916235,1.0033404592843986,1.0194926896248626,1.0323192491043303,1.0396310622680407,1.0401227063175842,1.0335450061021279,1.0210557599633563,1.004721697675313,0.9865798380255237,0.9685069261880923,0.9516206507669951,0.9366183231960219,0.9238447378368573,0.9134671876605354,0.9056816213832432,0.9006868636118759,0.8985381152646013,0.8991566636959776,0.9022879736720981,0.9074733241333677,0.9141831938467349,0.9217830063007013,0.929654195778203,0.9373009630742686,0.9442852205357191,0.9503812247326475,0.9554925477126841,0.9596340197453734,0.9629690253214668,0.9656868902570731,0.9680318445754927,0.9702560769187785,0.972547183213293,0.9750375147651315,0.9778397782634795,0.9810133694604819,0.9846058089672924,0.988632210319224,0.9930787832052905,0.9979306644021675,1.0031729906865148,1.008790898835033,1.0147695256243863,1.0210940078312485,1.0277494822322775,1.0347210856041769
9.205545965239377,4.6847860229253735,4.5207599423140055,0.03093389479902336,0.03344920521881347,0.035867278162119584,0.03830384315786917,0.04087462973497349,0.04369536742234935,0.046881785748905835,0.05054961424357384,0.05481458243526347,0.059803712734180024,0.06573000163386862,0.07287040150105936,0.08164755972919518,0.0926540228663716,0.10684841252852163,0.12579426483141232,0.15205673791225277,0.19008447036274534,0.24679798021028157,0.3298956560994843,0.43284786119353386,0.5402724712288804,0.6420517126772549,0.73426458527801,0.812123676335139,0.872276226195125,0.9133423030954236,0.937589472184484,0.9494738961474909,0.9532991958076198,0.9526234333607774,0.9506959232624312,0.9503366344104067,0.9537403820229988,0.9626145907012525,0.9749101813265986,0.9854359193010718,0.9871888498959129,0.9765685455577446,0.9561499889894827,0.9330786513948874,0.9150345389318518,0.906762370764552,0.9096216756019324,0.9214619001690721,0.9362433949481185,0.9488509482010498,0.9571467722001148,0.9625043919740496,0.966828944782542,0.970955655198166,0.9754550177388788,0.9807165229700018,0.9866592525807545,0.9926823445653791,0.9974672465406402,0.999647243440472,0.9980448711604646,0.9923298684564303,0.9828888957263561,0.9709439191747641,0.9580364057314212,0.9453439950820862,0.9337961165012285,0.9238631212118029,0.915818603905821,0.9097287894016715,0.9055959657557946,0.9034762424719356,0.903438867868029,0.9054834936032667,0.9095544042582921,0.915471909059387,0.9229525210598193,0.9316370816815984,0.9410767328611094,0.9508140055436184,0.9603994870808188,0.9694038116612846,0.9774944444460385,0.9843890078439488,0.9899487725739835,0.9941659215147693,0.9971047591885925,0.9989942736736036,1.0000867956284425,1.000621517952089,1.0008284503643723,1.0008990418753276,1.0009530852337607,1.0010958135229289,1.0013686831526,1.0017766430604103,1.0023241372945926,1.0030156099033831,1.0038555049350149,1.0048482664377287,1.0059983384597577,1.007310165049329,1.0087881902546867
9.268609493084723,4.537218986169444,4.731390506915279,0.03128202065870797,0.03393989742240028,0.036473739628989685,0.03900991580995192,0.04167479449674586,0.044594744220836126,0.04789613351367932,0.05170533090675479,0.056148704931520174,0.0613638091255225,0.06757880821954185,0.07509274243432276,0.08437359402564935,0.09607068414900488,0.11122060432592748,0.13154773258785635,0.15990973923228058,0.20124024716308714,0.2632940783675126,0.35526455551784375,0.46898419763901167,0.5865637743133493,0.6955328708257069,0.7879081054354754,0.8546872943831539,0.8948491347127723,0.9159232360022402,0.9249901858740613,0.9265456707052667,0.9237488075701448,0.9194868778884333,0.917080539276297,0.9199475467202923,0.9296551495182537,0.9457770376289377,0.9607123848198534,0.9675768781937947,0.9614148858504913,0.9435971654216141,0.921122883601465,0.9027207582000446,0.8946922832837658,0.8989006860384814,0.9138451749852887,0.9352905472808323,0.9557436422421484,0.9696221356483327,0.9757039658997787,0.9777935631691808,0.9792582923362342,0.9801363105406324,0.9808202155144427,0.9820401369457423,0.9838633769323966,0.9855888864728068,0.9854592544956656,0.9821565609920235,0.9751905920108133,0.9650236412830604,0.9528502278534592,0.9401675759958678,0.9284550082859602,0.9184226961865052,0.9103913878742962,0.904368003531195,0.9002602947500518,0.8980106645903378,0.8975798727981406,0.8989887251592377,0.9022669137327864,0.9073333081454565,0.9140265228608706,0.9221186903096298,0.9313249351076525,0.9413173710185025,0.9517243754498896,0.9621646054252004,0.9722606709379856,0.9816459175658887,0.9899929769381381,0.9970050274373861,1.0025356236879743,1.0065762932600946,1.0091889809109231,1.0105956991089105,1.0110428583991706,1.0107819667509232,1.0100645548213496,1.009091297691726,1.0079676068269894,1.0067834231667026,1.0055756464317471,1.0043483494042462,1.0031050486084887,1.0018492605687355,1.000584501809254,0.9993142888543209,0.9980421382282069,0.996771566455182,0.9955060900595114
11.663140610144291,7.663140610144292,3.9999999999999996,0.029499749654117665,0.03198813019475336,0.03434711762951417,0.03668523414915637,0.03911100194442032,0.04173294320605196,0.0446595801247901,0.04799943489139342,0.05186102969660173,0.05635504912410707,0.06164385046420362,0.06795590458013044,0.07562426485872166,0.08511875149530927,0.09718201933624956,0.11295469538493254,0.13433253989802474,0.1645762711933926,0.2091220108433326,0.27471033495873287,0.36151524278997116,0.45920088995266345,0.557281952663953,0.6548925751711374,0.7488742406254658,0.8278602831073406,0.8822411829165218,0.9147937649758369,0.9362460741438872,0.9534060512616951,0.968017303475131,0.9796680071102719,0.9879312370598724,0.9947783414455852,1.004499631391977,1.0195062990622559,1.0350644659084578,1.0413137764392744,1.0300616783698664,1.001091903242497,0.9619530242015484,0.9229588547219649,0.8931566821111964,0.8776785350247047,0.8753516959487919,0.8815850634558517,0.8908948742775847,0.8997515128062921,0.9072698874919788,0.9149689070291199,0.9248415168327778,0.9380648252360826,0.9541846270847203,0.9723075727357386,0.9912855995430098,1.0094655343485812,1.0248095757090863,1.0347040412460342,1.0372079476592675,1.0318333001400564,1.0195030449534852,1.00274510258565,0.9839537880883377,0.965211114442935,0.9478203125434322,0.9323371862312104,0.9190849578413766,0.9082111479350186,0.899929503849895,0.8945390291378073,0.8922222833224499,0.8929819582731853,0.8966501588229697,0.9027178849430871,0.9105858145575975,0.919500678415956,0.9286888207338673,0.937525903822443,0.9454728854388752,0.9522190790019368,0.9576935167077227,0.9619135118637935,0.9650850504069276,0.9674504563567075,0.9692835724443003,0.9708724611286801,0.9724530037535217,0.9741843303571572,0.9762095461550222,0.9786200044527953,0.9814869029269583,0.9848592676840601,0.9887531244633321,0.993181702136773,0.998158229576372,1.0036959356541522,1.0098080492420987,1.0165077992122118,1.023808414436489,1.031723123786938
9.260891155526659,5.260891155526659,4.0,0.03135856465430172,0.0340038456630736,0.03653245929913092,0.039067622273465524,0.041732551297052646,0.04465046308087296,0.047944574335899534,0.051738101773127834,0.05615426210353164,0.06132782095562257,0.06747895352188585,0.07489320581077004,0.08401199993788051,0.0954553915572503,0.11021846917766914,0.12991497825520437,0.15719888059403295,0.19669113201131092,0.2556119244634856,0.3425098702263011,0.4512573877295806,0.5671735395952981,0.6811354940098904,0.7860031120946329,0.867449414842569,0.9168650609166907,0.9436095927394889,0.9591808033792666,0.9691023235989376,0.9745909188669994,0.9756122670867299,0.9735254160466468,0.9731054922893236,0.9799328098773733,0.9960971282798465,1.0118081148423412,1.0162298058733064,1.001469466382126,0.9698372498200059,0.9314566914803338,0.8983642496898934,0.8793496477199791,0.8767349313076898,0.8865419102958636,0.9006148369135807,0.9126446364966341,0.921334000967057,0.9300508150543263,0.9404902321275643,0.9532726317625128,0.9682327416898857,0.9848012049991735,1.002037618226988,1.0181695249806455,1.0310283860336573,1.038136188761544,1.0379952700701647,1.0303599014633962,1.016572738552831,0.9990150438452994,0.9799313864221469,0.9613118168959589,0.9441126225062577,0.9288601329683477,0.9159289585386825,0.9056128559276486,0.8980714991722389,0.8934049588080376,0.8916328209785722,0.8927165351389217,0.8963930371094807,0.9022624687371039,0.9098294692404286,0.9185188404888993,0.9277290308815932,0.9368337110380505,0.9452940378885545,0.9528069435699899,0.9591518910196029,0.9643547747240022,0.968544120278517,0.9719253217191104,0.9747741997317092,0.9773442686870488,0.9798225324753015,0.9823755567768714,0.9850880559442304,0.9879978876520754,0.9911458032167177,0.9945772686590779,0.9983322407133959,1.0023987802184349,1.0067349596037496,1.0112983416751962,1.0160464892386258,1.020936965099908,1.0259273320648945,1.030975152939446,1.0360379905294026,1.0410734076406452
9.223390262016517,4.677092424130322,4.546297837886197,0.030657501747848846,0.033085405662157445,0.03543250289058591,0.03780736935720601,0.04031858098607399,0.04307471370125119,0.04618434342679163,0.049756046086770575,0.053898397605242995,0.05873082371194008,0.06445512193665645,0.07133248098007779,0.07975348592948565,0.0902626274538991,0.1037394999092752,0.1216226584257737,0.14622775778004682,0.18155624307734408,0.23398237080649759,0.3100296742876861,0.4055731573529424,0.5086494838542461,0.6109420642918829,0.7097795771771593,0.7998149989960162,0.8727468023457124,0.9233044096253025,0.954025446672502,0.9702304123991953,0.9755103307747814,0.9726154507915808,0.965878189212554,0.9603681218524274,0.9604024611194446,0.9683092375112203,0.9813068688349015,0.9939020280456325,0.9988961692390804,0.9913918041858267,0.9716591489625113,0.945315427056567,0.9208127532290591,0.9047594251119792,0.9003503445745125,0.9068378258814982,0.920004887141737,0.9345988235951801,0.9463018650688719,0.9552251562529902,0.9629039744452308,0.9708492411879437,0.9792895675789874,0.9875655071183308,0.9948041738495447,1.0002895957991125,1.0036889125361388,1.0046388042549779,1.0026525196837073,0.9974021246207356,0.9887873659697347,0.9774222280575013,0.964365508297034,0.9508886720207967,0.9382594936343851,0.9271856143662516,0.9180984592852784,0.9110597467366487,0.9059968726735751,0.9028911519928094,0.9017501508931911,0.9025772571801642,0.9053632668449271,0.9100069825629686,0.916317533318576,0.9240303503854226,0.9327768680384475,0.942179619866236,0.9518622331721933,0.9614516763131753,0.9706105433415714,0.9790259439460351,0.986435689376062,0.9926356617369714,0.9974983840423628,1.0010871486703883,1.0035083854691564,1.0049678471527497,1.005719614924903,1.006004845398762,1.006037738827629,1.006017395455243,1.0060391361305936,1.0061434709824624,1.0063703863838795,1.006759868707877,1.007351904327495,1.008186479615774,1.0093035809457342,1.0107431946904195,1.0125453072228654
